OFPST_FLOW reply (OF1.3) (xid=0x2):
 cookie=0x88880000, duration=439218.978s, table=195, n_packets=2337, n_bytes=138438, priority=0,arp actions=CONTROLLER:65535,learn(table=195,hard_timeout=5,priority=10,cookie=0x88880000,eth_type=0x806,NXM_OF_ARP_OP[],NXM_OF_ARP_TPA[],OXM_OF_METADATA[24..39],load:0x1->NXM_NX_REG4[0..7]),learn(table=196,hard_timeout=5,priority=10,cookie=0x88880000,eth_type=0x806,NXM_OF_ARP_OP[],NXM_OF_ARP_SPA[]=NXM_OF_ARP_TPA[],OXM_OF_METADATA[24..39],load:0x1->NXM_NX_REG4[8..15])
 cookie=0x6900000, duration=439218.929s, table=210, n_packets=0, n_bytes=0, priority=63020,icmp6,icmp_type=134,icmp_code=0 actions=write_metadata:0x4/0x4,goto_table:217
 cookie=0x6900000, duration=439218.929s, table=210, n_packets=0, n_bytes=0, priority=61010,udp,tp_src=67,tp_dst=68 actions=write_metadata:0x4/0x4,goto_table:217
 cookie=0x6900000, duration=439218.929s, table=210, n_packets=0, n_bytes=0, priority=61010,udp6,tp_src=547,tp_dst=546 actions=write_metadata:0x4/0x4,goto_table:217
 cookie=0x6900000, duration=347919.574s, table=210, n_packets=3, n_bytes=210, priority=63010,icmp6,metadata=0xf0000000000/0xfffff0000000000,icmp_type=133,icmp_code=0 actions=resubmit(,17)
 cookie=0x6900000, duration=347919.573s, table=210, n_packets=1, n_bytes=78, priority=63010,icmp6,metadata=0xf0000000000/0xfffff0000000000,icmp_type=135,icmp_code=0 actions=resubmit(,17)
 cookie=0x6900000, duration=347919.550s, table=210, n_packets=0, n_bytes=0, priority=63010,icmp6,metadata=0xf0000000000/0xfffff0000000000,icmp_type=136,icmp_code=0 actions=resubmit(,17)
 cookie=0x6900000, duration=347455.625s, table=210, n_packets=3, n_bytes=210, priority=63010,icmp6,metadata=0x130000000000/0xfffff0000000000,icmp_type=133,icmp_code=0 actions=resubmit(,17)
 cookie=0x6900000, duration=347455.625s, table=210, n_packets=1, n_bytes=78, priority=63010,icmp6,metadata=0x130000000000/0xfffff0000000000,icmp_type=135,icmp_code=0 actions=resubmit(,17)
 cookie=0x6900000, duration=347455.625s, table=210, n_packets=0, n_bytes=0, priority=63010,icmp6,metadata=0x130000000000/0xfffff0000000000,icmp_type=136,icmp_code=0 actions=resubmit(,17)
 cookie=0x6900000, duration=347919.550s, table=210, n_packets=12, n_bytes=4008, priority=63010,udp,metadata=0xf0000000000/0xfffff0000000000,dl_src=fa:16:3e:20:c0:3e,tp_src=68,tp_dst=67 actions=resubmit(,17)
 cookie=0x6900000, duration=347919.550s, table=210, n_packets=0, n_bytes=0, priority=63010,udp6,metadata=0xf0000000000/0xfffff0000000000,dl_src=fa:16:3e:20:c0:3e,tp_src=546,tp_dst=547 actions=resubmit(,17)
 cookie=0x6900000, duration=347455.625s, table=210, n_packets=12, n_bytes=4008, priority=63010,udp,metadata=0x130000000000/0xfffff0000000000,dl_src=fa:16:3e:ab:ec:9d,tp_src=68,tp_dst=67 actions=resubmit(,17)
 cookie=0x6900000, duration=347455.625s, table=210, n_packets=0, n_bytes=0, priority=63010,udp6,metadata=0x130000000000/0xfffff0000000000,dl_src=fa:16:3e:ab:ec:9d,tp_src=546,tp_dst=547 actions=resubmit(,17)
 cookie=0x6900000, duration=347919.550s, table=210, n_packets=82, n_bytes=3444, priority=63010,arp,metadata=0xf0000000000/0xfffff0000000000,dl_src=fa:16:3e:20:c0:3e,arp_spa=10.15.1.3,arp_sha=fa:16:3e:20:c0:3e actions=resubmit(,17)
 cookie=0x6900000, duration=347455.597s, table=210, n_packets=39, n_bytes=1638, priority=63010,arp,metadata=0x130000000000/0xfffff0000000000,dl_src=fa:16:3e:ab:ec:9d,arp_spa=10.16.2.8,arp_sha=fa:16:3e:ab:ec:9d actions=resubmit(,17)
 cookie=0x6900000, duration=439218.929s, table=210, n_packets=0, n_bytes=0, priority=63009,arp actions=write_metadata:0x4/0x4,goto_table:217
 cookie=0x6900000, duration=439218.929s, table=210, n_packets=2, n_bytes=180, priority=61009,ipv6 actions=write_metadata:0x4/0x4,goto_table:217
 cookie=0x6900000, duration=439218.929s, table=210, n_packets=0, n_bytes=0, priority=61009,ip actions=write_metadata:0x4/0x4,goto_table:217
 cookie=0x6900000, duration=347919.550s, table=210, n_packets=1, n_bytes=90, priority=61010,ipv6,metadata=0xf0000000000/0xfffff0000000000,dl_src=fa:16:3e:20:c0:3e,ipv6_src=fe80::f816:3eff:fe20:c03e actions=goto_table:211
 cookie=0x6900000, duration=347455.596s, table=210, n_packets=1, n_bytes=90, priority=61010,ipv6,metadata=0x130000000000/0xfffff0000000000,dl_src=fa:16:3e:ab:ec:9d,ipv6_src=fe80::f816:3eff:feab:ec9d actions=goto_table:211
 cookie=0x6900000, duration=347919.550s, table=210, n_packets=1657, n_bytes=185416, priority=61010,ip,metadata=0xf0000000000/0xfffff0000000000,dl_src=fa:16:3e:20:c0:3e,nw_src=10.15.1.3 actions=goto_table:211
 cookie=0x6900000, duration=347455.593s, table=210, n_packets=184, n_bytes=20330, priority=61010,ip,metadata=0x130000000000/0xfffff0000000000,dl_src=fa:16:3e:ab:ec:9d,nw_src=10.16.2.8 actions=goto_table:211
 cookie=0x6900000, duration=347919.550s, table=210, n_packets=0, n_bytes=0, priority=61005,metadata=0xf0000000000/0xfffff0000000000,dl_src=fa:16:3e:20:c0:3e actions=resubmit(,17)
 cookie=0x6900000, duration=347455.625s, table=210, n_packets=0, n_bytes=0, priority=61005,metadata=0x130000000000/0xfffff0000000000,dl_src=fa:16:3e:ab:ec:9d actions=resubmit(,17)
 cookie=0x6900000, duration=439218.929s, table=210, n_packets=0, n_bytes=0, priority=0 actions=write_metadata:0x4/0x4,goto_table:217
 cookie=0x6900000, duration=439218.929s, table=211, n_packets=0, n_bytes=0, priority=100,tcp6 actions=write_metadata:0/0x2,goto_table:212
 cookie=0x6900000, duration=439218.929s, table=211, n_packets=0, n_bytes=0, priority=100,udp6 actions=write_metadata:0/0x2,goto_table:212
 cookie=0x6900000, duration=439218.929s, table=211, n_packets=891, n_bytes=112750, priority=100,tcp actions=write_metadata:0/0x2,goto_table:212
 cookie=0x6900000, duration=439218.929s, table=211, n_packets=8, n_bytes=680, priority=100,udp actions=write_metadata:0/0x2,goto_table:212
 cookie=0x6900000, duration=439218.929s, table=211, n_packets=942, n_bytes=92316, priority=100,icmp actions=write_metadata:0/0x2,goto_table:212
 cookie=0x6900000, duration=439218.929s, table=211, n_packets=2, n_bytes=180, priority=100,icmp6 actions=write_metadata:0/0x2,goto_table:212
 cookie=0x6900000, duration=439218.929s, table=211, n_packets=0, n_bytes=0, priority=0 actions=write_metadata:0x2/0x2,goto_table:214
 cookie=0x6900000, duration=347919.549s, table=212, n_packets=1657, n_bytes=185416, priority=100,ip,metadata=0xf0000000000/0xfffff0000000000 actions=ct(table=213,zone=5004)
 cookie=0x6900000, duration=347919.547s, table=212, n_packets=1, n_bytes=90, priority=100,ipv6,metadata=0xf0000000000/0xfffff0000000000 actions=ct(table=213,zone=5004)
 cookie=0x6900000, duration=347455.593s, table=212, n_packets=184, n_bytes=20330, priority=100,ip,metadata=0x130000000000/0xfffff0000000000 actions=ct(table=213,zone=5005)
 cookie=0x6900000, duration=347455.574s, table=212, n_packets=1, n_bytes=90, priority=100,ipv6,metadata=0x130000000000/0xfffff0000000000 actions=ct(table=213,zone=5005)
 cookie=0x6900000, duration=439218.929s, table=212, n_packets=0, n_bytes=0, priority=0 actions=drop
 cookie=0x6900000, duration=439218.929s, table=213, n_packets=1843, n_bytes=205926, priority=0 actions=goto_table:214
 cookie=0x6900000, duration=439218.929s, table=214, n_packets=0, n_bytes=0, priority=62030,ct_state=-trk,metadata=0/0x2 actions=ct_clear,resubmit(,212)
 cookie=0x6900000, duration=439218.929s, table=214, n_packets=950, n_bytes=119300, priority=62030,ct_state=-new+est-rel-inv+trk,ct_mark=0x1/0x1 actions=ct_clear,resubmit(,17)
 cookie=0x6900000, duration=439218.929s, table=214, n_packets=0, n_bytes=0, priority=62030,ct_state=-new-est+rel-inv+trk,ct_mark=0x1/0x1 actions=ct_clear,resubmit(,17)
 cookie=0xf0006900001, duration=347919.544s, table=214, n_packets=1, n_bytes=90, priority=62020,ct_state=+inv+trk,metadata=0xf0000000000/0xfffff0000000000 actions=drop
 cookie=0x130006900001, duration=347455.571s, table=214, n_packets=1, n_bytes=90, priority=62020,ct_state=+inv+trk,metadata=0x130000000000/0xfffff0000000000 actions=drop
 cookie=0x6900000, duration=347919.536s, table=214, n_packets=0, n_bytes=0, priority=1001,ipv6,metadata=0xf0000000000/0xfffff0000000000 actions=goto_table:217
 cookie=0x6900000, duration=347919.533s, table=214, n_packets=869, n_bytes=84726, priority=1001,ip,metadata=0xf0000000000/0xfffff0000000000 actions=goto_table:217
 cookie=0x6900000, duration=347455.562s, table=214, n_packets=0, n_bytes=0, priority=1001,ipv6,metadata=0x130000000000/0xfffff0000000000 actions=goto_table:217
 cookie=0x6900000, duration=347455.560s, table=214, n_packets=22, n_bytes=1720, priority=1001,ip,metadata=0x130000000000/0xfffff0000000000 actions=goto_table:217
 cookie=0x6900000, duration=347919.531s, table=214, n_packets=0, n_bytes=0, priority=1001,icmp,metadata=0xf0000000000/0xfffff0000000000 actions=goto_table:217
 cookie=0x6900000, duration=347455.558s, table=214, n_packets=0, n_bytes=0, priority=1001,icmp,metadata=0x130000000000/0xfffff0000000000 actions=goto_table:217
 cookie=0x6900000, duration=347919.529s, table=214, n_packets=0, n_bytes=0, priority=1001,tcp,metadata=0xf0000000000/0xfffff0000000000,tp_dst=22 actions=goto_table:217
 cookie=0x6900000, duration=347455.556s, table=214, n_packets=0, n_bytes=0, priority=1001,tcp,metadata=0x130000000000/0xfffff0000000000,tp_dst=22 actions=goto_table:217
 cookie=0xf0006900001, duration=347919.544s, table=214, n_packets=0, n_bytes=0, priority=50,metadata=0xf0000000000/0xfffff0000000000 actions=drop
 cookie=0x130006900001, duration=347455.571s, table=214, n_packets=0, n_bytes=0, priority=50,metadata=0x130000000000/0xfffff0000000000 actions=drop
 cookie=0x6900000, duration=439218.929s, table=214, n_packets=0, n_bytes=0, priority=0 actions=drop
 cookie=0x6900000, duration=439218.929s, table=215, n_packets=0, n_bytes=0, priority=0 actions=resubmit(,214)
 cookie=0x6900000, duration=439218.929s, table=216, n_packets=0, n_bytes=0, priority=0 actions=resubmit(,214)
 cookie=0xf0006900001, duration=347919.576s, table=217, n_packets=1, n_bytes=90, priority=62020,metadata=0xf0000000004/0xfffff0000000004 actions=drop
 cookie=0x130006900001, duration=347455.626s, table=217, n_packets=1, n_bytes=90, priority=62020,metadata=0x130000000004/0xfffff0000000004 actions=drop
